aid,ts,type,session
369503,1659522857070,clicks,143
190504,1659532838167,clicks,143
190504,1659532896490,clicks,143
190504,1659532976842,clicks,143
1457542,1659533002753,clicks,143
190504,1659533024868,clicks,143
253641,1659533070711,clicks,143
1551149,1659533266829,clicks,143
1551149,1659533447393,clicks,143
253641,1659533502765,clicks,143
328522,1659533520970,clicks,143
253641,1659533539412,clicks,143
1239647,1659642608445,clicks,143
1207892,1659662857824,clicks,143
474456,1659663551835,clicks,143
474456,1659665681559,clicks,143
516825,1659665733868,clicks,143
1030731,1659665764334,clicks,143
942362,1659665795622,clicks,143
942362,1659665922548,clicks,143
1843528,1659665983903,clicks,143
942362,1659665992878,clicks,143
1030731,1659665995241,clicks,143
516825,1659665997597,clicks,143
737385,1659666006185,clicks,143
516825,1659666040304,clicks,143
743822,1659304802126,clicks,144
674118,1659304808053,clicks,144
1086229,1659304838609,clicks,144
338977,1659304845645,clicks,144
1657938,1659304857326,clicks,144
468516,1659304802153,clicks,145
1106344,1659456622152,clicks,145
1106344,1659456744472,clicks,145
1106344,1659456922273,clicks,145
993536,1659456972514,clicks,145
468516,1659457022753,clicks,145
468516,1659457189733,clicks,145
793809,1659457221760,clicks,145
468516,1659457242358,clicks,145
553303,1659457304232,clicks,145
468516,1659457316106,clicks,145
1077954,1659457423627,clicks,145
339317,1659457465409,clicks,145
1077954,1659457478951,clicks,145
1542091,1659457503237,clicks,145
1077954,1659457518828,clicks,145
468516,1659457546834,clicks,145
962431,1659457555653,clicks,145
275858,1659457573483,clicks,145
962431,1659457615928,clicks,145
952501,1659457653752,clicks,145
962431,1659457708515,clicks,145
468516,1659457715586,clicks,145
468516,1659457769748,clicks,145
793809,1659521453016,clicks,145
1106344,1659521476223,clicks,145
1106344,1659521530179,clicks,145
1106344,1659521592342,carts,145
1106344,1659521617450,clicks,145
276572,1659599672394,clicks,145
741613,1659599704216,clicks,145
874062,1659599726061,clicks,145
1127500,1659599783464,clicks,145
633584,1659599805314,clicks,145
732571,1659599830789,clicks,145
468516,1659645427860,clicks,145
1529968,1659645455629,clicks,145
217540,1659645519119,clicks,145
450293,1659645571198,clicks,145
217540,1659645694615,clicks,145
450293,1659645770232,clicks,145
217540,1659645789342,clicks,145
675100,1659645989981,clicks,145
675100,1659646068177,clicks,145
1503515,1659646183287,clicks,145
675100,1659646275848,clicks,145
1281664,1659646338873,clicks,145
1830842,1659646402727,clicks,145
839978,1659646484794,clicks,145
839978,1659646666378,clicks,145
1586129,1659646688779,clicks,145
702065,1659646709062,carts,145
11968,1659646737592,clicks,145
1230264,1659647026111,clicks,145
702065,1659647719043,clicks,145
839978,1659647929371,clicks,145
702065,1659647975808,clicks,145
1106344,1659648841131,clicks,145
217540,1659648887331,clicks,145
833068,1659648902898,clicks,145
217540,1659648912311,clicks,145
702065,1659648955268,clicks,145
1106344,1659649603117,clicks,145
702065,1659649635594,clicks,145
1329459,1659649855743,clicks,145
217540,1659649966699,clicks,145
702065,1659668440934,clicks,145
217540,1659668672096,clicks,145
833068,1659668878768,clicks,145
217540,1659668894648,clicks,145
873748,1659668912517,clicks,145
217540,1659668938956,clicks,145
1016842,1659668975313,clicks,145
1289550,1659669077290,clicks,145
702065,1659694986464,clicks,145
596408,1659772852780,clicks,145
578002,1659772960324,clicks,145
1849792,1659773002422,clicks,145
354276,1659773367655,clicks,145
1597046,1659773415523,clicks,145
1849792,1659773501361,clicks,145
217540,1659974510820,clicks,145
702065,1659974561076,clicks,145
839978,1659974646415,clicks,145
468516,1659974673744,clicks,145
81862,1659974729480,clicks,145
1667855,1659974762268,clicks,145
1106344,1659974847410,clicks,145
1329459,1660052318058,clicks,145
217540,1660052390139,clicks,145
1256242,1660052627768,clicks,145
217540,1660052673113,clicks,145
914544,1660052688920,clicks,145
217540,1660052738609,clicks,145
702065,1660052824717,clicks,145
217540,1660053153081,clicks,145
280678,1660058950700,clicks,145
874062,1660058965534,clicks,145
1466477,1660058973375,clicks,145
838023,1660058984244,clicks,145
314514,1660058995207,clicks,145
1048579,1660059009985,clicks,145
1250478,1660059028420,clicks,145
1127500,1660059060008,clicks,145
1158145,1660059076325,clicks,145
888519,1660059101386,clicks,145
1600688,1660059117668,clicks,145
217540,1660059201035,clicks,145
702065,1660066309634,clicks,145
217540,1660066349828,clicks,145
702065,1660067430090,clicks,145
217540,1660067535754,clicks,145
833068,1660067545450,clicks,145
217540,1660067561839,clicks,145
873748,1660067578309,clicks,145
217540,1660067595660,clicks,145
217540,1660067728855,clicks,145
468516,1660067982691,clicks,145
1106344,1660068018739,clicks,145
702065,1660068177149,clicks,145
702065,1660079647672,clicks,145
702065,1660079755711,clicks,145
217540,1660079764089,clicks,145
217540,1660118911077,clicks,145
217540,1660205008263,clicks,145
702065,1660205150511,clicks,145
217540,1660614402411,clicks,145
873748,1660614863928,clicks,145
217540,1660614888415,clicks,145
1667230,1660615031274,clicks,145
217540,1660615064529,clicks,145
217540,1660615079602,clicks,145
702065,1660615322061,clicks,145
702065,1660813730527,clicks,145
392366,1660814200822,clicks,145
392366,1660814432158,clicks,145
1135314,1660814818299,clicks,145
392366,1660814853524,clicks,145
526839,1660815597414,clicks,145
1829419,1660815686626,clicks,145
526839,1660815701521,clicks,145
1731821,1660815774406,clicks,145
1106344,1660815814935,clicks,145
702065,1660864939255,clicks,145
702065,1660865971528,clicks,145
702065,1660865997932,clicks,145
397876,1660983773242,clicks,145
693525,1660983830456,clicks,145
1822568,1660983876332,clicks,145
334523,1660983951441,clicks,145
959068,1660983984371,clicks,145
669565,1660984038216,clicks,145
407318,1660984067293,clicks,145
852087,1661069275353,clicks,145
1468610,1661069327261,clicks,145
1411245,1661193924308,clicks,145
35774,1661193948491,clicks,145
1157431,1661194115878,clicks,145
119170,1661194140428,clicks,145
878566,1661194177711,clicks,145
178786,1661194204640,clicks,145
548853,1661194284401,clicks,145
1061239,1661194302646,clicks,145
1155718,1661194355915,clicks,145
178786,1661194382491,clicks,145
1281664,1661194492456,clicks,145
525546,1661194579437,clicks,145
1464140,1661194764336,clicks,145
670912,1661194929740,clicks,145
852418,1661194957209,clicks,145
20359,1661195009871,clicks,145
1400404,1661195030401,clicks,145
702065,1661195141920,clicks,145
723421,1661195249086,clicks,145
948636,1661195283461,clicks,145
889000,1661195474474,clicks,145
1069402,1661195544132,clicks,145
315274,1661198884739,clicks,145
307551,1661199019658,clicks,145
131881,1661199198176,clicks,145
131881,1661199198176,clicks,145
1425057,1661199243661,clicks,145
1425057,1661199265736,clicks,145
743528,1661199364607,clicks,145
1786939,1661199492013,clicks,145
603723,1661199595018,clicks,145
474032,1661199782582,clicks,145
698513,1661199923246,clicks,145
580204,1661200066814,clicks,145
426344,1661200091215,clicks,145
1061239,1661200295081,clicks,145
1561766,1661200381497,clicks,145
1464140,1661200491383,clicks,145
1764567,1661200560053,clicks,145
803005,1661200653674,clicks,145
987565,1661200713214,clicks,145
1464140,1661211032296,clicks,145
1061239,1661211143517,clicks,145
1464140,1661211189574,clicks,145
1133584,1661211212280,clicks,145
1464140,1661211280294,clicks,145
90794,1661211295305,clicks,145
1464140,1661211302596,clicks,145
90794,1661211315610,clicks,145
1464140,1661211337125,clicks,145
1107523,1661211360248,clicks,145
1464140,1661211403370,clicks,145
921137,1661211469811,clicks,145
1464140,1661211495705,clicks,145
1272847,1661211523718,clicks,145
1464140,1661211535807,clicks,145
1372702,1661211614843,clicks,145
580204,1661240922463,clicks,145
1561766,1661240974615,clicks,145
702065,1661241153414,clicks,145
426344,1661254542380,clicks,145
702065,1661258015382,clicks,145
426344,1661258445689,clicks,145
702065,1661258783528,clicks,145
426344,1661258881520,clicks,145
1061239,1661259017270,clicks,145
702065,1661259160595,clicks,145
608661,1661259194311,clicks,145
1411245,1661259216362,clicks,145
1830842,1661259269093,clicks,145
887155,1661259344479,clicks,145
887155,1661259691701,clicks,145
887155,1661259744562,clicks,145
887155,1661259804987,clicks,145
702065,1661274556813,clicks,145
702065,1661274579563,clicks,145
887155,1661274664327,clicks,145
307551,1661275267024,clicks,145
887155,1661275369876,clicks,145
702065,1661275465130,clicks,145
1830842,1661275469009,clicks,145
1830842,1661275481791,clicks,145
1561766,1661275582563,clicks,145
702065,1661282452888,clicks,145
887155,1661282485667,clicks,145
887155,1661459307871,clicks,145
603723,1661551129494,clicks,145
750865,1661694040340,clicks,145
953821,1661694165489,clicks,145
547631,1661694253318,clicks,145
333529,1661694356404,clicks,145
1603934,1661694412888,clicks,145
1292864,1661694483520,clicks,145
1292864,1661694527410,clicks,145
24261,1661694670529,clicks,145
1664790,1661694692254,clicks,145
36489,1661694708869,clicks,145
32631,1661694729573,clicks,145
1375098,1661694872790,clicks,145
1847685,1661695465754,clicks,145
1620220,1661695497968,clicks,145
889075,1661695536656,clicks,145
176474,1661695595991,clicks,145
524718,1661695632668,clicks,145
1763538,1661695655671,clicks,145
1505293,1661695681075,clicks,145
798621,1661695740588,clicks,145
798621,1661722030782,clicks,145
1603934,1661722108620,clicks,145
32631,1661722167361,clicks,145
889075,1661722273321,clicks,145
405243,1659304802160,clicks,146
304590,1659304856909,clicks,146
405243,1659304974700,clicks,146
304590,1659304978149,clicks,146
304590,1659304994020,carts,146
405243,1659305009530,carts,146
405243,1659306600827,clicks,146
405243,1659306815273,clicks,146
612920,1659307057543,clicks,146
612920,1659307093656,carts,146
612920,1659307154597,clicks,146
384966,1659338618131,clicks,146
721145,1659338654450,clicks,146
384966,1659338670922,clicks,146
1087672,1659338677125,clicks,146
384966,1659338684577,clicks,146
655640,1659338717921,clicks,146
384966,1659338720419,clicks,146
574736,1659338766536,clicks,146
384966,1659338773864,clicks,146
612920,1659387485378,clicks,146
405243,1659387514922,carts,146
384966,1659387542603,clicks,146
1322922,1659445604167,clicks,146
532124,1659445650069,clicks,146
970107,1659445676374,clicks,146
169254,1659701166178,clicks,146
332654,1660828168467,clicks,146
332654,1660828337854,clicks,146
1393784,1661064016672,clicks,146
1304675,1661064031179,clicks,146
1304675,1661064347840,clicks,146
738987,1661340449742,clicks,146
158853,1661340530601,clicks,146
78764,1661340605520,clicks,146
970107,1661340687955,clicks,146
1032753,1661340739968,clicks,146
1273057,1661340778605,clicks,146
534515,1661362048928,clicks,146
890859,1661362079929,clicks,146
34223,1661362141494,clicks,146
670464,1661362205253,clicks,146
534515,1661434455945,clicks,146
883709,1661434620197,clicks,146
1739435,1661468076552,clicks,146
1739435,1661468104790,carts,146
1739435,1661468166396,clicks,146
1739435,1661468434668,clicks,146
1739435,1661468956706,clicks,146
954848,1661468982654,clicks,146
1739435,1661468986518,clicks,146
1739435,1661469006539,clicks,146
1739435,1661469129714,clicks,146
1739435,1661469404307,orders,146
1415441,1661469518042,clicks,146
1739435,1661540356648,clicks,146
1739435,1661555552588,clicks,146
1415441,1661684258307,clicks,146
1739435,1661707734899,clicks,146
1827937,1661707823657,clicks,146
212922,1661707953827,clicks,146
1739435,1661711355580,clicks,146
1739435,1661711355602,clicks,146
803928,1659304802197,clicks,147
558573,1659304810735,clicks,147
155813,1660042926822,clicks,147
988929,1660204106790,clicks,147
332813,1660214103572,clicks,147
1446386,1660214145146,clicks,147
81962,1660214164415,clicks,147
1446386,1660214172367,clicks,147
28357,1660382970989,clicks,147
81962,1660497686722,clicks,147
1805024,1660837763236,clicks,147
1754931,1660837827162,clicks,147
1798852,1660837855104,clicks,147
271942,1660896522876,clicks,147
1805024,1661094307523,clicks,147
706747,1661094329538,clicks,147
1805024,1661094333512,clicks,147
665775,1661094351860,clicks,147
789855,1661149137853,clicks,147
1177341,1661149163232,clicks,147
352163,1661149181332,clicks,147
311352,1661249912650,clicks,147
194784,1661249928147,clicks,147
571919,1661249967976,clicks,147
1778018,1661322839413,clicks,147
945800,1661407519393,clicks,147
352163,1661434618860,clicks,147
262071,1659304802246,clicks,148
262071,1659304802247,clicks,148
262071,1659304802543,clicks,148
262071,1659304802543,clicks,148
262071,1659304840641,carts,148
1831196,1659304850906,clicks,148
148946,1659304863434,clicks,148
1831196,1659304870987,clicks,148
895744,1659304895424,clicks,148
533675,1659304912243,clicks,148
974263,1659304982968,clicks,148
974263,1659304993208,carts,148
537455,1659305034643,clicks,148
71546,1659305061481,clicks,148
71546,1659305077151,carts,148
838620,1659305087111,clicks,148
92194,1659305126643,clicks,148
253268,1659305200394,clicks,148
1834640,1659305224911,clicks,148
753070,1659305230997,clicks,148
753070,1659305263883,carts,148
48869,1659305301859,clicks,148
468199,1659305399818,clicks,148
877491,1659305429701,clicks,148
1340783,1659305458770,clicks,148
647930,1659305474278,clicks,148
486609,1659305500447,clicks,148
122303,1659305557100,clicks,148
122303,1659305578027,carts,148
1520754,1659305638467,clicks,148
1520754,1659305652703,carts,148
451457,1659305659024,clicks,148
1694925,1659305752326,clicks,148
1694925,1659305793304,carts,148
1737527,1659305822230,clicks,148
1126049,1659305846666,clicks,148
1126049,1659305882058,carts,148
1696416,1659305897474,clicks,148
1537072,1659305940035,clicks,148
1412783,1659306077155,clicks,148
1412783,1659306087139,clicks,148
1713117,1659306107476,clicks,148
1412783,1659306115425,clicks,148
547699,1659306153491,clicks,148
846110,1659306684102,clicks,148
547699,1659306696362,clicks,148
627837,1659306756279,clicks,148
122303,1659306777542,clicks,148
122303,1659306927207,clicks,148
753070,1659306944625,clicks,148
1126049,1659306957672,clicks,148
1126049,1659306985082,clicks,148
